chapter,sub_ch,commentator,comment
1|4-9|李零今譯|所以憑下述五項衡量，通過計算，加以核實，弄淸情況：一是道義，二是天時，三是地利，四是將領，五是法規。
1|4-9|網絡今譯|通过五个方面的横向比较，得到详情：一是道，二是天，三是地，四是将，五是法。
1|4-9|二十二子|所以用以下五项来衡量敌我，通过计算，进行比较，从而探求 胜败情形：一是道义，二是天时，三是地形，四是将领，五是法度。
1|4-9|Giles|The art of war, then, is governed by five constant factors, to be taken into account in one's deliberations, when seeking to determine the conditions obtaining in the field. These are:  (1) The Moral Law; (2) Heaven; (3) Earth; (4) The Commander; (5) Method and discipline.
1|4-9|Jens|In order to probe the true nature [of a situation involving warfare] I order it according to the Five and make comparisons based on Calculations. The first is the Way, the second Heaven, the third Earth, the fourth the General, and the fifth the Law.
1|4-9|Ames|Therefore, to gauge the outcome of war we must appraise the situation on the basis of the following five criteria, and compare the two sides by assessing their relative strengths. The first of the five criteria is the way (tao), the second is climate, the third is terrain, the fourth is command, and the fifth is regulation.
1|4-9|Конрад|Поэтому в ее основу кладут пять явлений, ее взвешивают семью расчетами и этим определяют положение. Первое – Путь, второе – Небо, третье – Земля, четвертое – Полководец, пятое – Закон.
1|4-9|Виногродский|Выделим пять основных разделов. Чтобы разобраться в положении дел на войне, нужно сопоставить и оценить сведения, полученные в этих разделах. Первый раздел – это состояние Пути. Второй – это состояние Неба. Третий – это состояние Земли. Четвертый – это состояние полководца. Пятый – это состояние законов.
1|4-9|Малявин|Основа военного искусства всегда определяется пятью обстоятельствами, и при составлении плана военных действий надлежит вникать в их сущность. Эти пять обстоятельств суть следующие: Во-первых – Путь, во-вторых – Небо, в-третьих – Земля, в-четвертых – Полководец, в- пятых – Правила.
1|10-11|原文|道者，令民與上同意者也，故可與之死，可與之生，民弗詭也。(而不畏危)
1|10-11|李零今譯|道義，是指使人民與國君同心同德， 可以和國君一起死，可以一起生，而绝不違背；
1|10-11|網絡今譯|道，指上级和民众心志相通，可以同生共死，而不会惧怕危险；
1|10-11|二十二子|道义，是使人民与君主同心同德，因而可以让他们拼死，可以让他 们求生，而他们不会违背。
1|10-11|Giles|The Moral Law causes the people to be in complete accord with their ruler, so that they will follow him regardless of their lives, undismayed by any danger.
1|10-11|Jens|The Way is that which makes the people be of one mind with their ruler. Thus they is willing to die together with him as well as willing to live together with him, without being insubordinate.
1|10-11|Ames|The way (tao) is what brings the thinking of the people in line with their superiors. Hence, you can send them to their deaths or let them live, and they will have no misgivings one way or the other.
1|10-11|Конрад|Путь – это когда достигают того, что мысли народа одинаковы с мыслями правителя, когда народ готов вместе с ним умереть, готов вместе с ним жить, когда он не знает ни страха, ни сомнений.
1|10-11|Виногродский|Путь выражается в единодушии народа и правительства. Когда оно есть, народ легко пойдет на смерть за правителя. Люди отдадут свои жизни по распоряжению правителей. В состоянии единодушия вообще нет страха.
1|10-11|Малявин|Путь – это когда добиваются такого положения, при котором помыслы народа совпадают с устремлениями правителя и народ готов и умереть с ним заодно, и жить с ним заодно, когда никто не страшится смертельной опасности.
1|11|Цао Цао:|«Путем здесь именуется ведение людей посредством наставлений и приказов».
1|11|Ду My:|«Путь – это человечность и справедливость. Когда приходит в расстройство Великий Путь, появляются правила. Когда приходят в расстройство правила, появляется власть. Когда приходит в расстройство власть, появляется сила обстоятельств. Когда приходит в расстройство сила обстоятельств, появляются приемы. Когда приходят в расстройство приемы, появляются планы».
1|11|Господин Мэн:|«Тонкость применения войска состоит в том, чтобы искусство властвовать преобразилось в Путь. Когда Путь пришел в упадок, появились законы. Когда законы пришли в упадок, появилась власть. Когда власть пришла в упадок, появилась естественная сила. Когда естественная сила пришла в упадок, появилось искусство. А когда искусство пришло в упадок, появилась наука чисел. Вот почему надо пользоваться искусством властвования так, чтобы верхи и низы имели единые помыслы и симпатии, одно понятие о пользе и вреде. Тогда сердца людей возвратятся к совершенству добродетели (дэ ), силы людские найдут применение, и ни в ком не будет корысти».
1|11|Ван Си:|«Путь – это когда правитель завоевывает сердца людей своей добродетелью. Тогда он может побудить людей сражаться за него не на жизнь, а на смерть».
1|11|Чжан Юй:|«Когда ведут за собой людей посредством милосердия, доверия и справедливости, в войсках царит единство помыслов и они с радостью подчиняются приказам командира».
1|11|曹操曰∶|謂道之以教令。危者，危疑也。
1|11|杜牧曰∶|“道者，仁義也。李斯問兵於荀卿，答曰：“彼仁義者，所以修政者也。政修則民親其上，樂其君，輕為之死。”復對趙孝成王論兵曰∶“百將一心，三軍同力。臣之於君也，下之於上也，若子之事父，弟之事兄，若手臂之捍頭目而覆胸臆也。”如此，始可令與上下同意，死生同致，不畏懼於危疑也。
1|11|孟氏曰∶|一作“人不疑”，謂始終無二志也。一作“人不危”。道，謂道之以政令，齊之以禮教，故能化服士民，與上下同心也。故用兵之妙，以權術為道。大道廢而有法，法廢而有權，權廢而有勢，勢廢而有術，術廢而有數。大道淪替，人情訛偽，非以權數而取之，則不得其欲也。故其權術之道，使民上下同進趨，共愛憎，一利害，故人心歸於德，得人之力，無私之至也。故百萬之眾，其心如一，可與俱同死力動而不至危亡也。臣之於君，下之於上，若子之事父，弟之事兄，若手臂之捍頭目而覆胸臆也。如此，始可與上同意，死生同致，不畏懼於危疑。
1|11|王皙曰∶|道，謂主有道，能得民心也。夫得民之心者，所以得死力也；得死力者，所以濟患難也。《易》曰∶“悅以犯難，民忘其死。”如是，則安畏危難之事乎？
1|11|張預曰∶|危，疑也。士卒感恩，死生存亡，與上同之，決然無所疑懼。
1|12-13|原文|天者，陰陽、寒暑、時制也。地者，高下、廣陜（狹）、遠近、險易、死生也。
1|12-13|李零今譯|天時，是指陰陽向背、天氣冷暖和四時變换 ; 地利，是指地形的遠近、 險夷、寬窄、死生;
1|12-13|網絡今譯|天，指阴晴寒暑、四季更替； 地，指远近、平坦艰险、开阔狭窄，和地形对部队安危的影响；
1|12-13|二十二子|天时，是看时日的阴阳、天气的冷暖、季节时令的变化等。地形，是看路程的远近，地势的险平，地域的广 狭，战地的死生。
1|12-13|Giles|Heaven signifies night and day, cold and heat, times and seasons. Earth comprises distances, great and small; danger and security; open ground and narrow passes; the chances of life and death.
1|12-13|Jens|Heaven is light and dark, cold and hot; that is, the regularities of the seasons. Earth is distant and near, steep and level, broad and narrow; that is, the terrains determining life and death.
1|12-13|Ames|Climate is light and shadow, heat and cold, and the rotation of the seasons. Terrain refers to the fall of the land, proximate distances, difficulty of passage, the degree of openness, and the viability of the land for deploying troops.
1|12-13|Конрад|Небо – это свет и мрак, холод и жар, это порядок времени.Земля – это далекое и близкое, неровное и ровное, широкое и узкое, смерть и жизнь.
1|12-13|Виногродский|Небо – это состояние погоды – ясное и пасмурное, холод и жар, порядок смены времен года. Земля – это удаленность и близость местности, опасность и безопасность перемещения, широкие или узкие дороги – это условия, из-за которых можно погибнуть, а можно остаться невредимым.
1|12-13|Малявин|Небо – это свет и мрак, холод и жар; таков порядок течения времени. [В войне побеждают благодаря тому, следуют ли этому или противодействуют.]
1|12-13|Малявин|Земля – это расстояния далекие и близкие, местность пересеченная и плоская, проходы широкие и узкие, позиции гибельные и спасительные.
1|12|Цао Цао:|«Выступать в военный поход, следуя Небу,– значит действовать сообразно порядку сил инь и ян и четырех времен года».
1|12|Ли Цюань:|«Сообразовываться с Небом, следовать Человеку, в соответствии с моментом одолевать неприятеля».
1|12|Господин Мэн:|«Войско подражает круговращению небес. Когда оно обороняется, оно подражает силе инь , а когда нападает, оно действует, подобно силе ян . Небо устанавливает время жары и время холода, а действия войска определяют жизнь и смерть. Небо владеет жизнью всех существ посредством смерти, а войско владеет всеми формами посредством обстоятельств».
1|12|曹操曰∶|順天行誅，因陰陽四時之制。故《司馬法》曰∶“冬夏不興師，所以兼愛民也。”
1|12|李筌曰∶|應天順人，因時制敵。
1|12|孟氏曰∶|兵者，法天運也。陰陽者，則柔盈縮也。用陰則沉虛固靜，用陽則輕捷猛厲；後則用陰，先則用陽；陰無蔽也，陽無察也。陰陽之象無定形，故兵法天。天有寒暑，兵有生殺。天則應殺而制物，兵則應機而制形。故曰天也。
1|13|Цао Цао:|«Здесь говорится о том, что условия девяти видов местности неодинаковы, нужно в соответствии с обстановкой извлекать для себя пользу».
1|13|Ли Цюань:|«Умея использовать свойства местности, можно занимать позиции, сулящие гибель или дарующие жизнь».
1|13|曹操曰∶|言以九地形勢不同，因時制利也。論在《九地篇》中。
1|13|李筌曰∶|得形勢之地，有死生之勢。
1|14-15|原文|將者，知（智）、信、仁、勇、嚴也。法者，曲制、官道、主用也。
1|14-15|李零今譯|將領，是指指揮者的智慧、誠信、仁慈、勇敢、嚴明。法規，是指隊形编制、官吏委派、財務管理。
1|14-15|網絡今譯|将，指冷静睿智，赏罚有信，对部下真心关爱，勇敢果断，严格要求； 法，指组织层次结构，责权划分，资金物资调配。
1|14-15|二十二子|将领，是看其智谋、诚信、仁义、勇敢与严明。法 度，是看军队编制、任命官吏以及主管军需的制度规定。
1|14-15|Giles|The Commander stands for the virtues of wisdom, sincerely, benevolence, courage and strictness. By method and discipline are to be understood the marshaling of the army in its proper subdivisions, the graduations of rank among the officers, the maintenance of roads by which supplies may reach the army, and the control of military expenditure.
1|14-15|Jens|The General is cleverness, reliability, courage and sternness. Law is the organization of the army, the conduct of officials, that is, the decisions taken by the ruler.
1|14-15|Ames|Command is a matter of wisdom, integrity, humanity, courage, and discipline. And regulation entails organizational effectiveness, a chain of command, and a structure for logistical support.
1|14-15|Конрад|Полководец – это ум, беспристрастность, гуманность, мужество, строгость. Закон – это воинский строй, командование и снабжение.
1|14-15|Виногродский|Состояние полководца определяется качествами разумности, веры, человечности, мужества, строгости. Закон – это гибкость правил, понятность распоряжений и приказов, управляемость действий.
1|14-15|Малявин|Полководец – это мудрость, доверие, человечность, отвага, строгость.
1|14-15|Малявин|Правила – это воинский строй, командованиеи использование ресурсов.
1|14|Цао Цао:|«Надлежит сполна иметь все эти пять добродетелей».
1|14|Ду My:|«В Пути древних царей превыше всего ценилась человечность, среди знатоков войны на первое место ставится мудрость. Мудрость – это умение господствовать в любой обстановке и знание постоянства в переменах. Доверие – это когда наказания и награды не вызывают сомнений. Человечность – это любовь к людям и бережное отношение к другим. Отвага – это умение воспользоваться обстоятельствами для того, чтобы одержать решительную победу. Строгость – это неукоснительное исполнение приказов и наказаний в войсках».
1|14|Цзя Линь:|«Полагаться только на сообразительность – значит быть разбойником. Отдавать чрезмерную дань человечности – значит проявлять слабость. Излишняя доверчивость – это глупость, безрассудная храбрость – это неистовство, чрезмерно строгие приказы – это жестокость. Пять добродетелей должны находиться в равновесии и исполнять свое предназначение – тогда можно стать хорошим полководцем».
1|14|Ван Си:|«Мудрый предвидит события и не ведает смущения, может придумывать планы и досконально постигает перемены в обстановке. Если полководец внушает доверие, его приказы исполняют все как один. Человечный может внушить расположение к себе и завоевать людские сердца. Храбрый твердо исполняет долг и может внушить людям несгибаемую стойкость. Строгий своим авторитетом покоряет людские сердца. Все эти пять качеств связаны воедино, нельзя, чтобы отсутствовало хотя бы одно из них».
1|14|曹操曰∶|將宜五德備也。
1|14|杜牧曰∶|先王之道，以仁為首；兵家者流，用智為先。蓋智者，能機權、識變通也；信者，使人不惑於刑賞也；仁者，愛人憫物，知勤勞也；勇者，決勝乘勢，不逡巡也；嚴者，以威刑肅三軍也。楚申包胥使於越，越王勾踐將伐吳，問戰焉。曰：夫戰，智為始，仁次之，勇次之。不智，則不能知民之極，無以詮度天下之眾寡；不仁，則不能與三軍共饑勞之殃；不勇，則不能斷疑以發大計也。
1|14|賈林曰∶|專任智則賊；偏施仁則懦；固守信則愚；恃勇力則暴；令過嚴則殘。五者兼備，各適其用，則可為將帥。
1|14|王皙曰∶|智者，先見而不惑，能謀慮，通權變也；信者，號令一也；仁者，惠撫惻隱，得人心也；勇者，徇義不懼，能果毅也；嚴者，以威嚴肅眾心也，五者相須，闕一不可。故曹公曰∶將宜五德備也。
1|16-17|原文|凡此五者，將莫不聞，知之者勝，不知之者不勝。故校之以計而索其情，
1|16-17|李零今譯|凡此五項，身爲將領，不可不加過問，知道的就能勝利，不知道的就不能勝利。所以通過計算，加以核實，弄清情況，就要問：
1|16-17|網絡今譯|对这五个方面，上级都必须十分清楚。清楚的能胜利，不清楚的不能胜利。所以，通过以上情况的比较，得知详细情况：
1|16-17|二十二子|以上五项，将领必要一一了解；能深刻了解的才能取胜，不能深刻了解的就无法取胜。所以通过计算，进行比较，从而探求胜败情形，
1|16-17|Giles|These five heads should be familiar to every general: he who knows them will be victorious; he who knows them not will fail.Therefore, in your deliberations, when seeking to determine the military conditions, let them be made the basis of a comparison, in this wise:
1|16-17|Jens|All generals have heard about these five; those who understand them gain victory, those who do not understand them do not gain victory. Thus in order to probe the reality [of a situation involving warfare]  I make comparisons baes on the Calculations
1|16-17|Ames|All commanders are familiar with these five criteria, yet it is he who masters them who takes the victory, while he who does not will not prevail. Therefore, to gauge the outcome of war we must compare the two sides by assessing their relative strengths. This is to ask the following questions:
1|16-17|Конрад|Нет полководца, который не слыхал бы об этих пяти явлениях, но побеждает тот, кто усвоил их; тот же, кто их не усвоил, не побеждает. Поэтому войну взвешивают семью расчетами и таким путем определяют положение.
1|16-17|Виногродский|Полководец должен уметь правильно оценивать состояния по пяти разделам. Если оценивает правильно – побеждает. Ошибочные оценки приводят к поражению. Задумывая войну, оцениваешь обстановку по пяти разделам, получая точный образ происходящего. Нужно точно понять и ответить на следующие вопросы:
1|16-17|Малявин|Каждый полководец должен досконально разбираться в этих пяти обстоятельствах военных действий. Тот, кто их понимает, одержит победу, а кто не понимает – победы не увидит. Вот почему при составлении плана военных действий надлежит вникать в соотношение сил,
1|18-24|原文|曰：主孰有道？將孰有能？天地孰得？法令孰行？兵眾孰強？士卒孰練？賞罰孰明？
1|18-24|李零今譯|國君哪一方有道義？ 將領哪一方有才能？天時地利哪一方能掌握？法規號令哪一方能執行？軍隊哪一方更强大？ 士兵哪一方更精銳？赏罰哪一方更嚴明？
1|18-24|網絡今譯|哪方的领导与部下心志相通？哪方的将领有能力？哪方占有天时地利？哪方的法令能够执行？哪方的士兵强健？哪方的士兵训练有素？哪方的赏罚分明？
1|18-24|二十二子|就要问：君主哪一方更有道义？将领哪一方更为贤能？天时地利哪一方能够掌握？军法政令哪一方能贯彻执行？部队实力哪一方更为 强大？ 士卒哪一方训练有素？赏罚哪一方更为严明？
1|18-24|Giles|(1) Which of the two sovereigns is imbued with the Moral law? (2) Which of the two generals has most ability? (3) With whom lie the advantages derived from Heaven and Earth? (4) On which side is discipline most rigorously enforced? (5) Which army is stronger? (6) On which side are officers and men more highly trained? (7) In which army is there the greater constancy both in reward and punishment?
1|18-24|Jens|I ask: Which ruler possesses the Way to the highest degree? Which general is most competent? For whom is Heaven and Earth most advantageous? By whom is the Law implemented most thoroughly? Whose troops are the strongest? Whose officers and soldiers are the best trained? Who distributes rewards and inflicts punishments according to the clearest criteria?
1|18-24|Ames|Which ruler has the way (tao). Which commander has the greater ability? Which side has the advantages of climate and terrain? Which army follows regulations and obeys orders more strictly? Which army has superior strength? Whose officers and men are better trained?Which side is more strict and impartial in meting out rewards and punishments?
1|18-24|Конрад|Кто из государей обладает Путем? У кого из полководцев есть таланты? Кто использовал Небо и Землю? У кого выполняются правила и приказы? У кого войско сильнее? У кого офицеры и солдаты лучше обучены? У кого правильно награждают и наказывают?
1|18-24|Виногродский|Какой правитель идет по правильному Пути? Какой полководец лучше? Кому благоприятствуют силы Неба и Земли? Где точнее исполняются приказы и распоряжения? Где сильнее войско? Где лучше обучены воины? Где понятнее система наград и наказаний?
1|18-24|Малявин|а при этом следует руководствоваться следующими пунктами: Кто из государей владеет Путем? Кто из полководцев искуснее? Кто умеет пользоваться свойствами Неба и Земли? У кого выполняются правила и приказы? У кого войско сильнее? У кого офицеры и солдаты лучше обучены? Кто правильно применяет награды и наказания?
1|25-26|原文|吾以此知勝負矣。將聽吾計，用之必勝，留之；將不聽吾計，用之必敗，去之。
1|25-26|李零今譯|我憑這些就能判斷勝負。如果〔受計者〕服從我的計謀，使用必將獲勝，就留用他；如果〔受計者〕不服從我的計謀，使用必將失敗，就撤掉他。
1|25-26|網絡今譯|通过这些，我就知道了胜负。将领听从我的计策，任用他必胜，我就留下他； 将领听不从我的计策，任用他必败，我就辞退他；
1|25-26|二十二子|我通过这些预知胜败。将领听从我的计谋，使用他必会获胜，就留用他；将领不听我的计谋，使用他必会失败，就不用他。
1|25-26|Giles|By means of these seven considerations I can forecast victory or defeat. The general that hearkens to my counsel and acts upon it, will conquer: let such a one be retained in command! The general that hearkens not to my counsel nor acts upon it, will suffer defeat:--let such a one be dismissed!
1|25-26|Jens|From this I know who will gain victory and who will suffer defeat. A general who listens to my advice will gain victory if he is deployed; he must be retained; a general who does not listen to my advice will suffer defeat if he is deployed; he must be dismissed.
1|25-26|Ames|On the basis of this comparison I know who will win and who will lose. If you heed my assessments, dispatching troops into battle would mean certain victory, and I will stay. If you do not heed them, dispatching troops would mean certain defeat, and I will leave.
1|25-26|Конрад|По этому всему я узнаю, кто одержит победу и кто потерпит поражение.Если полководец станет применять мои расчеты, усвоив он непременно одержит победу; я остаюсь у него. Если полководец станет применять мои расчеты, не усвоив их, он непременно потерпит поражение; я ухожу от него,
1|25-26|Виногродский|Сопоставив и оценив эти сведения, будешь знать, кто победит, а кто проиграет. Когда полководец, умеющий сопоставлять и оценивать, применяет свои знания, он обязательно побеждает. Такой полководец тебе нужен. Когда полководец, умеющий сопоставлять и оценивать, не применяет этих знаний, он не сможет победить. Такой полководец тебе не нужен.
1|25-26|Малявин|Те полководцы, которые будут действовать на основании этих расчетов, непременно добьются победы; таких следует оставить на службе. А те полководцы, которые будут действовать, не принимая во внимание этих расчетов, непременно потерпят поражение; таких нельзя держать на службе.
1|27-28|原文|計利以聽，乃為之勢，以佐其外。勢者，因利而制權也。
1|27-28|李零今譯|計謀有利並得到執行，才去制造“勢”，用來輔助出兵國外後的行動。勢”，就是利用優勢，制造機變。
1|27-28|網絡今譯|听从了有利的计策，就创造一种势态，在外部协助我方行动。势，就是根据有利于自己的原则，掌握主动权。
1|27-28|二十二子|计谋有利并得到执行，就再造成势”来辅助在外的军事行动。 所谓“势”，就是发挥优势而制造机变。
1|27-28|Giles|While heading the profit of my counsel, avail yourself also of any helpful circumstances over and beyond the ordinary rules. According as circumstances are favorable, one should modify one’s plans.
1|27-28|Jens|When the calculation of advantages has been accepted, create momentum to assist you.（佐 denotes something ancillary; the same is denoted by 其外）Momentum is controlling the balance of a situation by relying on advantages. (By offering advantages to the enemy and to one’s own troops?)
1|27-28|Ames|Having heard what can be gained from my assessments, shape a strategic advantage (shih) from them to strengthen our position. By “strategic advantage’’ I mean making the most of favorable conditions (yin) and tilting the scales in our favor.
1|27-28|Конрад|Если он усвоит их с учетом выгоды, они составят мощь, которая поможет и за пределами их. Мощь – это умение применять тактику, сообразуясь с выгодой.
1|27-28|Виногродский|Поняв сказанное, определяешь выгоды и добиваешься преимуществ, правильно оценивая происходящее. Так пользуешься поддержкой внешних обстоятельств. Преимущества добиваешься на основании отдельных выгодных обстоятельств, удерживая в поле внимания общий образ происходящего.
1|27-28|Малявин|Строить расчеты нужно, исходя из того, что сулит выгоду, Тогда можно пользоваться потенциалом обстановки и так управляться с внешними обстоятельствами. Потенциал обстановки – это то, что позволяет держать под контролем соотношение сил сообразно с доступной выгодой.
1|27-28|Малявин|В этой фразе впервые встречается одно из ключевых понятий китайской стратегии – «потенциал», «сила обстоятельств» (ши ), в переводе Н. И. Конрада – «мощь». Понятие это чудесным образом совмещает в себе и контроль над ситуацией, и смену тактики в соответствии с обстоятельствами, и способность «справляться со всем внешним». Здесь же впервые встречается одно из важнейших понятий китайской тактики – «контролирование соотношения сил» (цюань ).
1|27|Цао Цао:|«Здесь говорится о приемах, которые находятся за рамками общепринятых правил. 
1|27|Цзя Линь:|«Рассчитай свою выгоду, познай его замыслы, постигни намерения неприятеля. Тогда ты сможешь применить хитрость и воздействовать на противника всей совокупностью обстоятельств. Внешнее – это нападения с разных сторон».
1|27|Мэй Яочэнь:|«Определи свой план внутри и создай потенциал обстановки вовне: так добьешься победы».
1|27|曹操曰∶|常法之外也。
1|27|賈林曰∶|計其利，聽其謀，得敵之情，我乃設奇譎之勢以動之。外者，或傍攻，或後躡，以佐正陳。
1|27|梅堯臣曰∶|定計於內，為勢於外，以助成勝。
1|28|-|Контроль происходит от расчета соотношения сил, а соотношение сил определяется обстоятельствами».
1|28|Ду My:|«Потенциал обстановки нельзя опознать заранее. Иногда пользу для себя можно увидеть из того, что вредно для противника. Иной же раз вред для себя можно увидеть из того, что полезно для противника. Тогда можно контролировать импульс развития событий и так добиваться победы».
1|28|Чжан Юй:|«Потенциал обстановки – это польза, обретаемая в следовании событиям. Она определяет развитие событий, поэтому о ней нельзя говорить заранее».
1|28|曹操曰∶|制由權也，權因事制也。
1|28|杜牧曰∶|自此便言常法之外。勢，夫勢者，不可先見，或因敵之害見我之利，或因敵之利見我之害，然後始可制機權而取勝也。
1|28|張預曰∶|所謂勢者，須因事之利，制為權謀，以勝敵耳，故不能先言也。自此而後，略言權變。
1|29﹣31|原文|兵者，詭道也。故能而視（示）之不能，用而視（示）之不用，
1|29﹣31|李零今譯|軍事，是詭詐之道。所以能反而示以不能，用反而示以不用，
1|29﹣31|網絡今譯|军事，就是诡诈。有能力而装做没有能力，要攻打而装做不能攻打，
1|29﹣31|二十二子|用兵，要讲究诈敌多变之法。所以有能力却装作没有；有所使用却装作不用；
1|29﹣31|Giles|All warfare is based on deception. Hence, when able to attack, we must seem unable; when using our forces, we must seem inactive;
1|29﹣31|Jens|Warfare is the art of treachery. One is capable of waging war but feigns not to be; one is willing to use arms but feigns not to be;
1|29﹣31|Ames|Warfare is the art (tao) of deceit. Therefore, when able, seem to be unable; when ready, seem unready;
1|29﹣31|Конрад|Война – это путь обмана. Поэтому, если ты и можешь что-нибудь, показывай противнику, будто не можешь; если ты и пользуешься чем-нибудь, показывай ему, будто ты этим не пользуешься;
1|29﹣31|Виногродский|Суть войны – хитрость. Ты знаешь, что можешь сделать, а противник пусть думает, что ты не можешь. Собрался действовать, пусть кажется, что действий не будет.
1|29﹣31|Малявин|Война – это путь обмана.
1|29﹣31|Малявин|Поэтому, если можешь что-нибудь, показывай противнику, будто не можешь; если готов действовать, показывай, будто не готов;
1|29|Цао Цао:|«Военные действия не имеют постоянной формы, Путь войны – это обман и хитрость».
1|29|Мэй Яочэнь:|«Без обмана невозможно обеспечить себе господство на войне, а без господства нельзя победить».
1|29|Чжан Юй:|«Хотя применение войска коренится в человечности и справедливости, победа достигается непременно с помощью обмана».
1|29|曹操曰∶|兵無常形，以詭詐為道。
1|29|梅堯臣曰∶|非譎不可以行權，非權不可以制敵。
1|29|張預曰∶|用兵雖本於仁義，然其取勝必在詭詐。故曳柴揚塵， 欒枝之譎也；萬弩齊發， 孫臏之奇也；千牛俱奔， 田單之權也；囊沙壅水，淮陰之詐也，此皆用詭道而制勝也。
1|32|原文|近而視（示）之遠，遠而視（示）之近。
1|32|李零今譯|近反而示以遠，遠反而示以近。
1|32|網絡今譯|攻打近处却装做攻打远处，攻打远处却装做攻打近处。
1|32|二十二子|-
1|32|Giles|when we are near, we must make the enemy believe we are far away;  when far away, we must make him believe we are near.
1|32|Jens|one is close by but feigns to be far away; one is far away but feigns to be close by.
1|32|Ames|when nearby, seem far away; and when far away, seem near.
1|32|Конрад|хотя бы ты и был близко, показывай, будто ты далеко; хотя бы ты и был далеко, показывай, будто ты близко;
1|32|Виногродский|Когда близко, пусть думают, что далеко.
1|32|Малявин|когда находишься вблизи, показывай, будто ты далеко, а когда ты далеко, показывай, будто ты близко;
1|33-40|原文|故利而誘之，亂而取之，實而備之，強而避之，怒而譊（撓）之，卑而驕之，佚而勞之，親而離之。
1|33-40|李零今譯|敵貪利就誘惑它，敵混亂就襲擊它，敵充實就防備它，敵强大就躱避它， 敵惱怒就騒擾它，敵卑怯就使之驕傲，敵安逸就使之勞累，敵親密就使之離心。
1|33-40|網絡今譯|对方贪利就用利益诱惑他，对方混乱就趁机攻取他，对方强大就要防备他，对方暴躁易怒，就可以撩拨他，使其发怒而散失理智，对方自卑而谨慎，就使他骄傲自大，对方体力充沛，就使其劳累，对方内部亲密团结，就挑拨离间，使其力量分散，
1|33-40|二十二子|给敌小利来诱引它，扰乱敌人而趁机战胜它；敌人充实就防备它，敌人强大就避 开它；敌人易怒就挑逗它，敌人谦卑就使它骄傲，敌人安逸就使它 烦劳；敌人团结就对它离间。
1|33-40|Giles|Hold out baits to entice the enemy.  Feign disorder, and crush him. If he is secure at all points, be prepared for him.  If he is in superior strength, evade him. If your opponent is of choleric temper, seek to irritate him. Pretend to be weak, that he may grow arrogant. If he is taking his ease, give him no rest.  If his forces are united, separate them.
1|33-40|Jens|Is the enemy intent on advantages, lure him! Is the enemy in disorder, capture him! Is the enemy vigorous, prepare against him! Is the enemy strong, evade him! Is the enemy impetuous, confuse him! Is the enemy humble, make him arrogant! Is the enemy at rest, make him exert himself! Is the enemy concordant, sow dissension among his ranks!
1|33-40|Ames|If he is in disorder, attack him and take him. If he is formidable, prepare against him. If he is strong, evade him. If he is in censed, provoke him. If he is humble, encourage his arrogance. If he is rested, wear him down. If he is internally harmonious, sow divisiveness in his ranks.
